Id,Type
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/35.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/350.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/351.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/352.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/353.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/354.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/355.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/356.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/357.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/358.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/359.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/36.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/360.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/361.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/362.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/363.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/364.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/365.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/366.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/367.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/368.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/369.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/37.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/370.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/371.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/372.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/373.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/374.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/375.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/376.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/377.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/378.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/379.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/38.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/380.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/381.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/382.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/383.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/384.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/385.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/386.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/387.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/388.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/389.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/39.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/390.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/391.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/392.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/393.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/394.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/395.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/396.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/397.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/398.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/399.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/4.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/40.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/400.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/401.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/402.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/403.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/404.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/405.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/406.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/407.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/408.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/409.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/41.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/410.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/411.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/412.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/413.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/414.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/415.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/416.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/417.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/418.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/419.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/42.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/420.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/421.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/422.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/423.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/424.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/425.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/426.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/427.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/428.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/429.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/43.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/430.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/431.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/432.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/433.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/434.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/435.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/436.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/437.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/438.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/439.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/44.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/440.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/441.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/442.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/443.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/444.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/445.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/446.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/447.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/448.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/449.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/45.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/450.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/451.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/452.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/453.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/454.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/455.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/456.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/457.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/458.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/459.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/46.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/460.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/461.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/462.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/463.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/464.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/465.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/466.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/467.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/468.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/469.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/47.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/470.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/471.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/472.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/473.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/474.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/475.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/476.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/477.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/478.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/479.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/48.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/480.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/481.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/482.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/483.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/484.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/485.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/486.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/487.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/488.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/489.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/49.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/490.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/491.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/492.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/493.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/494.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/495.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/496.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/497.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/498.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/499.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/5.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/50.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/500.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/501.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/502.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/503.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/504.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/505.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/506.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/507.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/508.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/509.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/51.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/510.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/511.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/512.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/513.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/514.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/515.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/516.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/517.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/518.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/519.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/52.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/520.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/521.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/522.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/523.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/524.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/525.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/526.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/527.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/528.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/529.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/53.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/530.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/531.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/532.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/533.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/534.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/535.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/536.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/537.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/538.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/539.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/54.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/540.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/541.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/542.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/543.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/544.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/545.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/546.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/547.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/548.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/549.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/55.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/550.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/551.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/552.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/553.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/554.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/555.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/556.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/557.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/558.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/559.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/56.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/560.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/561.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/562.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/563.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/564.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/565.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/566.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/567.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/568.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/569.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/57.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/570.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/571.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/572.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/573.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/574.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/575.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/576.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/577.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/578.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/579.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/58.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/580.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/581.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/582.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/583.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/584.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/585.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/586.jpg,Glioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Glioma/587.jpg,Glioma
